date,home_team,away_team,home_form,away_form,home_avg_goals_for,away_avg_goals_for,home_avg_goals_against,away_avg_goals_against,home_win_pct,away_win_pct,home_clean_sheet_pct,away_clean_sheet_pct,home_wc_experience,away_wc_experience,h2h_home_strength,elo_diff,fifa_rank_diff,outcome
2022-02-19,Algeria,Brazil,0.3333333333333333,0.4666666666666667,2.5,2.4,2.6,1.5,0.36538461538461536,0.7457627118644068,0.0,0.2,0.1,0.1,0.25,-372.79999999999995,-31.0,2
2022-02-20,Nigeria,Switzerland,0.6,0.3333333333333333,1.8,1.0,2.2,1.4,0.32786885245901637,0.41935483870967744,0.1,0.2,0.1,0.1,0.5,-161.29999999999995,-18.0,2
2022-02-21,Australia,Jamaica,0.4,0.2,1.7,2.7,2.0,3.2,0.2641509433962264,0.24528301886792453,0.0,0.0,0.1,0.1,0.5,152.5,16.0,0
2022-02-22,Uruguay,Netherlands,0.13333333333333333,0.6,1.5,1.7,1.8,1.4,0.37735849056603776,0.7017543859649122,0.1,0.3,0.1,0.1,0.5,-108.29999999999995,-5.0,2
2022-02-23,Tunisia,Switzerland,0.4666666666666667,0.4666666666666667,2.1,1.2,2.1,1.4,0.4,0.42857142857142855,0.0,0.2,0.1,0.1,0.25,-173.29999999999995,-14.0,2
2022-02-24,Brazil,Spain,0.6,0.8666666666666667,2.3,2.2,1.3,1.0,0.75,0.6170212765957447,0.3,0.4,0.1,0.1,0.5,1.0,3.0,2
2022-02-25,Panama,Croatia,0.6,0.6666666666666666,1.8,2.4,1.7,1.8,0.24528301886792453,0.5897435897435898,0.2,0.3,0.1,0.1,0.5,-225.4000000000001,-25.0,0
2022-02-26,United States,New Zealand,0.5333333333333333,0.4,1.0,0.9,1.5,1.8,0.42592592592592593,0.21739130434782608,0.3,0.0,0.1,0.1,0.5,287.20000000000005,28.0,0
2022-02-27,Algeria,Jamaica,0.26666666666666666,0.0,2.3,2.6,2.7,3.2,0.3584905660377358,0.24074074074074073,0.0,0.0,0.1,0.1,0.5,102.90000000000009,12.0,2
2022-02-27,Canada,Belgium,0.3333333333333333,0.5333333333333333,2.2,2.1,2.1,1.5,0.27586206896551724,0.5849056603773585,0.1,0.2,0.1,0.1,0.5,-282.10000000000014,-19.0,0
2022-02-28,Scotland,Jordan,0.6,0.4666666666666667,1.5,1.1,2.0,1.4,0.19607843137254902,0.18181818181818182,0.1,0.1,0.1,0.1,0.5,59.200000000000045,2.0,0
2022-03-01,Ecuador,Mexico,0.5333333333333333,0.6666666666666666,1.7,1.9,1.6,1.7,0.425531914893617,0.3877551020408163,0.0,0.3,0.1,0.1,0.5,-82.29999999999995,-3.0,2
2022-03-02,Portugal,Jamaica,0.8666666666666667,0.2,2.2,2.4,1.5,2.8,0.6825396825396826,0.2545454545454545,0.3,0.0,0.1,0.1,0.5,449.20000000000005,41.0,0
2022-03-03,Tunisia,Ukraine,0.4,0.6,1.9,1.7,2.0,1.7,0.39285714285714285,0.3333333333333333,0.0,0.1,0.1,0.1,0.75,-94.90000000000009,-4.0,1
2022-03-04,Uzbekistan,Canada,0.4,0.4666666666666667,1.5,2.5,1.5,2.2,0.35294117647058826,0.288135593220339,0.3,0.1,0.1,0.1,0.5,-137.5,-17.0,0
2022-03-05,England,Uzbekistan,0.6666666666666666,0.6,2.2,1.9,1.1,1.8,0.6851851851851852,0.36538461538461536,0.4,0.2,0.1,0.1,0.5,479.10000000000014,40.0,0
2022-03-06,United States,Poland,0.5333333333333333,0.8,1.2,1.8,1.6,1.4,0.43636363636363634,0.4444444444444444,0.3,0.1,0.1,0.1,0.5,96.29999999999995,7.0,0
2022-03-07,Belgium,Panama,0.4666666666666667,0.8,2.3,1.7,1.9,1.5,0.5740740740740741,0.25925925925925924,0.1,0.3,0.1,0.1,1.0,330.9000000000001,28.0,0
2022-03-08,Poland,Ukraine,0.8,0.4666666666666667,1.7,1.8,1.6,1.8,0.43478260869565216,0.32727272727272727,0.1,0.1,0.1,0.1,0.5,-17.5,1.0,0
2022-03-09,Nigeria,Saudi Arabia,0.4,0.4,1.8,1.9,2.4,2.0,0.3225806451612903,0.22413793103448276,0.1,0.1,0.1,0.1,0.5,22.90000000000009,2.0,2
2022-03-09,Tunisia,Denmark,0.4666666666666667,0.4,1.9,0.9,2.1,1.1,0.38596491228070173,0.4146341463414634,0.0,0.4,0.1,0.1,0.5,-189.5999999999999,-13.0,2
2022-03-10,Croatia,Egypt,0.4666666666666667,0.4,2.4,1.0,1.9,1.4,0.575,0.22916666666666666,0.2,0.2,0.1,0.1,0.5,176.10000000000014,21.0,0
2022-03-11,Peru,Panama,0.6,0.6,1.9,1.9,2.2,1.7,0.3157894736842105,0.2545454545454545,0.0,0.3,0.1,0.1,0.3333333333333333,17.09999999999991,-4.0,1
2022-03-12,Switzerland,Canada,0.6,0.4666666666666667,1.3,2.5,1.4,2.3,0.4375,0.2833333333333333,0.2,0.1,0.1,0.1,0.5,141.0,12.0,0
2022-03-13,Peru,Denmark,0.6666666666666666,0.6,2.1,1.4,2.4,1.2,0.3103448275862069,0.42857142857142855,0.0,0.4,0.1,0.1,0.5,-189.0,-24.0,0
2022-03-14,Jordan,Cape Verde,0.26666666666666666,0.3333333333333333,1.4,1.4,1.9,1.9,0.17857142857142858,0.20833333333333334,0.1,0.2,0.1,0.1,0.5,14.0,5.0,1
2022-03-15,Colombia,New Zealand,0.4666666666666667,0.2,1.4,1.1,1.9,2.1,0.4807692307692308,0.2127659574468085,0.3,0.0,0.1,0.1,0.5,313.9000000000001,32.0,0
2022-03-16,United States,Argentina,0.7333333333333333,0.5333333333333333,1.4,2.1,1.6,1.5,0.44642857142857145,0.6,0.3,0.1,0.1,0.1,0.5,-202.5999999999999,-16.0,2
2022-03-17,Colombia,United States,0.4666666666666667,0.5333333333333333,1.4,1.3,1.6,1.7,0.49056603773584906,0.43859649122807015,0.3,0.3,0.1,0.1,0.5,26.700000000000045,4.0,0
2022-03-18,Serbia,South Korea,0.4666666666666667,0.6,2.0,1.7,2.4,1.6,0.4222222222222222,0.3584905660377358,0.0,0.1,0.1,0.1,0.75,-9.5,-6.0,2
2022-03-18,Peru,Chile,0.6666666666666666,0.3333333333333333,2.5,1.9,2.3,2.1,0.3220338983050847,0.2727272727272727,0.0,0.2,0.1,0.1,0.5,13.5,-1.0,0
2022-03-19,Curacao,Uruguay,0.2,0.06666666666666667,1.1,1.7,2.1,2.0,0.12727272727272726,0.37037037037037035,0.0,0.1,0.1,0.1,0.5,-323.20000000000005,-35.0,2
2022-03-20,Curacao,France,0.2,0.6666666666666666,1.2,1.9,2.1,1.6,0.125,0.603448275862069,0.0,0.0,0.1,0.1,0.5,-503.5,-45.0,2
2022-03-21,Jordan,Colombia,0.13333333333333333,0.6,1.4,1.7,1.9,1.6,0.17543859649122806,0.5,0.1,0.3,0.1,0.1,0.0,-325.60000000000014,-30.0,0
2022-03-22,Turkey,Poland,0.4666666666666667,0.8,1.9,1.8,2.3,1.4,0.2,0.44680851063829785,0.0,0.2,0.1,0.1,0.5,-101.70000000000005,-18.0,0
2022-03-23,Senegal,Nigeria,0.8,0.4,1.9,1.9,2.1,2.6,0.391304347826087,0.31746031746031744,0.1,0.1,0.1,0.1,0.6666666666666666,97.70000000000005,12.0,0
2022-03-24,Australia,France,0.4,0.8,1.6,2.0,1.9,1.7,0.2777777777777778,0.6101694915254238,0.1,0.0,0.1,0.1,0.25,-327.20000000000005,-28.0,1
2022-03-25,Australia,South Korea,0.26666666666666666,0.6,1.6,1.7,1.7,1.4,0.2727272727272727,0.37037037037037035,0.2,0.2,0.1,0.1,0.5,-40.600000000000136,-10.0,1
2022-03-26,Denmark,Italy,0.6,0.4,1.4,2.3,1.6,2.4,0.4186046511627907,0.42857142857142855,0.4,0.1,0.1,0.1,0.5,-36.40000000000009,-6.0,0
2022-03-27,Panama,Tunisia,0.4666666666666667,0.26666666666666666,1.7,1.9,1.6,2.4,0.25,0.3793103448275862,0.3,0.0,0.1,0.1,0.5,-16.5,-7.0,0
2022-03-27,Peru,New Zealand,0.8666666666666667,0.2,2.6,1.1,2.1,2.2,0.3333333333333333,0.20833333333333334,0.0,0.0,0.1,0.1,0.5,114.09999999999991,5.0,1
2022-03-28,Jamaica,Serbia,0.2,0.26666666666666666,2.4,1.9,3.0,2.4,0.25,0.41304347826086957,0.0,0.0,0.1,0.1,0.5,-183.60000000000014,-20.0,2
2022-03-29,Colombia,Japan,0.6,0.6,1.8,2.3,1.6,2.7,0.4909090909090909,0.4807692307692308,0.3,0.1,0.1,0.1,0.5,75.0,5.0,0
2022-03-30,Panama,Curacao,0.4666666666666667,0.2,1.8,1.3,1.6,2.2,0.2631578947368421,0.12280701754385964,0.3,0.0,0.1,0.1,0.5,110.20000000000005,11.0,0
2022-03-31,Italy,Ukraine,0.2,0.4666666666666667,2.1,1.5,2.0,1.6,0.42105263157894735,0.32142857142857145,0.1,0.1,0.1,0.1,1.0,131.0999999999999,15.0,1
2022-04-01,Turkey,Algeria,0.6666666666666666,0.26666666666666666,1.8,1.9,2.0,2.5,0.21739130434782608,0.35185185185185186,0.1,0.0,0.1,0.1,0.5,-24.299999999999955,-8.0,0
2022-04-02,Cape Verde,Mexico,0.3333333333333333,0.8666666666666667,1.3,1.6,1.9,1.2,0.20408163265306123,0.4,0.2,0.3,0.1,0.1,0.0,-316.70000000000005,-29.0,2
2022-04-03,Poland,Morocco,0.6,0.13333333333333333,1.5,1.4,1.3,1.9,0.4375,0.2830188679245283,0.2,0.1,0.1,0.1,0.5,-135.39999999999986,-10.0,1
2022-04-04,Canada,Senegal,0.4666666666666667,1.0,2.2,1.9,2.2,1.8,0.2786885245901639,0.40425531914893614,0.1,0.2,0.1,0.1,0.5,-77.40000000000009,-6.0,2
2022-04-05,Saudi Arabia,Panama,0.4,0.6666666666666666,1.9,2.0,2.3,1.6,0.23728813559322035,0.27586206896551724,0.0,0.3,0.1,0.1,0.5,5.599999999999909,1.0,1
2022-04-06,France,Canada,0.6666666666666666,0.26666666666666666,1.9,2.3,1.6,2.5,0.6,0.27419354838709675,0.1,0.1,0.1,0.1,0.5,344.5,25.0,1
2022-04-06,Uzbekistan,Portugal,0.4,0.8666666666666667,1.5,2.3,2.0,1.4,0.3584905660377358,0.6875,0.2,0.3,0.1,0.1,0.5,-451.5,-39.0,2
2022-04-07,Panama,Denmark,0.5333333333333333,0.6,2.0,1.6,1.5,1.7,0.2711864406779661,0.4318181818181818,0.3,0.3,0.1,0.1,0.5,-206.0999999999999,-20.0,2
2022-04-08,France,New Zealand,0.7333333333333333,0.26666666666666666,1.9,1.2,1.4,2.0,0.5901639344262295,0.20408163265306123,0.1,0.0,0.1,0.1,0.5,490.29999999999995,43.0,1
2022-04-09,Jordan,Morocco,0.3333333333333333,0.2,1.6,1.2,1.8,1.6,0.1896551724137931,0.2777777777777778,0.1,0.2,0.1,0.1,0.5,-338.0,-29.0,2
2022-04-10,Uruguay,Uzbekistan,0.26666666666666666,0.4,1.7,1.3,2.0,2.3,0.38181818181818183,0.35185185185185186,0.1,0.2,0.1,0.1,0.5,301.70000000000005,32.0,0
2022-04-11,Uzbekistan,Jamaica,0.4,0.2,1.3,2.3,2.5,2.9,0.34545454545454546,0.24561403508771928,0.1,0.0,0.1,0.1,0.5,-2.2999999999999545,2.0,0
2022-04-12,Croatia,Uzbekistan,0.6,0.4,2.5,1.3,1.8,2.3,0.5853658536585366,0.35714285714285715,0.2,0.2,0.1,0.1,0.5,314.10000000000014,33.0,2
2022-04-13,Portugal,Japan,0.8666666666666667,0.4,2.5,2.2,1.1,2.6,0.6923076923076923,0.4716981132075472,0.4,0.1,0.1,0.1,0.8333333333333334,220.89999999999986,13.0,1
2022-04-14,Croatia,Curacao,0.4,0.2,2.6,1.5,2.1,2.2,0.5714285714285714,0.1206896551724138,0.1,0.0,0.1,0.1,0.5,335.60000000000014,36.0,0
2022-04-15,Peru,Cape Verde,0.7333333333333333,0.3333333333333333,2.6,1.3,2.0,1.7,0.32786885245901637,0.2,0.0,0.2,0.1,0.1,0.5,139.79999999999995,8.0,0
2022-04-15,South Korea,Australia,0.4666666666666667,0.3333333333333333,1.8,1.7,1.4,1.7,0.36363636363636365,0.26785714285714285,0.2,0.2,0.1,0.1,0.5,40.600000000000136,10.0,2
2022-04-16,Switzerland,Jamaica,0.8,0.2,1.4,1.9,1.1,2.6,0.4461538461538462,0.2413793103448276,0.2,0.0,0.1,0.1,0.5,276.20000000000005,31.0,2
2022-04-17,Iran,Netherlands,0.2,0.6,1.7,2.1,2.3,1.8,0.3333333333333333,0.7068965517241379,0.1,0.2,0.1,0.1,0.5,-229.79999999999995,-21.0,2
2022-04-18,Costa Rica,Iran,0.13333333333333333,0.0,1.3,1.7,1.6,2.1,0.19298245614035087,0.32727272727272727,0.1,0.1,0.1,0.1,0.5,-104.5,-10.0,2
2022-04-19,Mexico,Argentina,0.8666666666666667,0.5333333333333333,1.5,2.3,0.9,1.3,0.4117647058823529,0.6078431372549019,0.4,0.2,0.1,0.1,0.5,-198.79999999999995,-18.0,1
2022-04-20,Turkey,Nigeria,0.6666666666666666,0.2,2.0,1.8,2.1,2.5,0.23404255319148937,0.3125,0.1,0.1,0.1,0.1,0.5,-36.299999999999955,-9.0,0
2022-04-21,Croatia,Mexico,0.6,0.7333333333333333,2.3,1.3,1.8,0.9,0.5813953488372093,0.40384615384615385,0.1,0.4,0.1,0.1,0.5,31.40000000000009,8.0,2
2022-04-22,Japan,Switzerland,0.26666666666666666,0.6,2.4,1.4,2.3,1.4,0.46296296296296297,0.4393939393939394,0.1,0.2,0.1,0.1,0.5,-47.899999999999864,-3.0,2
2022-04-23,Italy,Nigeria,0.26666666666666666,0.0,1.7,1.7,1.6,2.3,0.41379310344827586,0.3076923076923077,0.2,0.1,0.1,0.1,0.5,214.0,23.0,0
2022-04-24,Uzbekistan,Tunisia,0.4,0.06666666666666667,1.5,1.8,2.2,2.5,0.3684210526315789,0.3728813559322034,0.2,0.0,0.1,0.1,0.5,-105.20000000000005,-15.0,2
2022-04-24,Serbia,Netherlands,0.4666666666666667,0.6,1.6,2.0,2.1,1.5,0.425531914893617,0.711864406779661,0.0,0.3,0.1,0.1,0.5,-224.0999999999999,-19.0,2
2022-04-25,Uruguay,South Korea,0.4666666666666667,0.4666666666666667,1.7,1.8,2.0,1.3,0.39285714285714285,0.35714285714285715,0.1,0.2,0.1,0.1,0.25,106.29999999999995,8.0,0
2022-04-26,Nigeria,Denmark,0.0,0.8,1.9,1.9,2.3,1.9,0.30303030303030304,0.4444444444444444,0.1,0.2,0.1,0.1,0.5,-177.5999999999999,-17.0,0
2022-04-27,Ecuador,Netherlands,0.4666666666666667,0.6,1.4,2.2,1.7,1.1,0.4166666666666667,0.7166666666666667,0.0,0.4,0.1,0.1,0.5,-209.5999999999999,-15.0,1
2022-04-28,Uruguay,New Zealand,0.6666666666666666,0.3333333333333333,1.8,1.5,2.0,2.1,0.40350877192982454,0.2,0.1,0.0,0.1,0.1,0.75,310.0,33.0,0
2022-04-29,Denmark,Switzerland,0.6,0.8,2.1,1.6,2.3,1.4,0.43478260869565216,0.44776119402985076,0.1,0.2,0.1,0.1,0.5,16.299999999999955,-1.0,0
2022-04-30,Croatia,Portugal,0.4,0.8666666666666667,1.9,2.4,1.6,1.1,0.5681818181818182,0.6818181818181818,0.1,0.4,0.1,0.1,0.5,-137.39999999999986,-6.0,0
2022-05-01,Costa Rica,Tunisia,0.13333333333333333,0.26666666666666666,1.4,1.8,1.7,2.3,0.1896551724137931,0.38333333333333336,0.1,0.0,0.1,0.1,0.5,-29.5,-9.0,0
2022-05-02,Peru,Germany,0.7333333333333333,1.0,2.6,2.4,1.8,1.3,0.3387096774193548,0.576271186440678,0.1,0.3,0.1,0.1,0.0,-217.80000000000018,-31.0,2
2022-05-03,Uruguay,New Zealand,0.8,0.13333333333333333,2.4,1.5,2.0,2.6,0.41379310344827586,0.19607843137254902,0.1,0.0,0.1,0.1,0.8333333333333334,310.0,33.0,2
2022-05-04,France,Costa Rica,0.6,0.3333333333333333,2.1,1.4,1.6,1.6,0.5806451612903226,0.2033898305084746,0.1,0.2,0.1,0.1,0.5,406.29999999999995,36.0,1
2022-05-04,Canada,Mexico,0.26666666666666666,0.8666666666666667,2.3,1.4,2.6,0.9,0.2698412698412698,0.41509433962264153,0.0,0.4,0.1,0.1,0.5,-145.20000000000005,-8.0,0
2022-05-05,Wales,Morocco,0.4666666666666667,0.4,2.7,1.5,2.7,1.5,0.30434782608695654,0.2909090909090909,0.0,0.3,0.1,0.1,0.5,-165.70000000000005,-17.0,2
2022-05-06,Uruguay,Qatar,0.8,0.4,2.5,1.3,2.2,1.6,0.4067796610169492,0.3877551020408163,0.1,0.2,0.1,0.1,0.5,186.4000000000001,25.0,1
2022-05-07,Netherlands,Japan,0.6666666666666666,0.06666666666666667,2.0,2.0,1.2,2.1,0.7049180327868853,0.45454545454545453,0.3,0.1,0.1,0.1,0.5,179.39999999999986,11.0,0
2022-05-08,United States,Ecuador,0.4666666666666667,0.3333333333333333,1.4,1.5,1.9,1.7,0.43103448275862066,0.40816326530612246,0.3,0.0,0.1,0.1,0.5,78.5,5.0,0
2022-05-09,Costa Rica,England,0.3333333333333333,0.6666666666666666,1.3,2.5,1.4,1.0,0.2,0.6909090909090909,0.3,0.5,0.1,0.1,0.5,-403.4000000000001,-34.0,0
2022-05-10,Uruguay,Austria,0.6666666666666666,0.3333333333333333,2.4,1.6,2.0,1.8,0.4,0.42592592592592593,0.2,0.1,0.1,0.1,0.6666666666666666,109.20000000000005,11.0,2
2022-05-11,Peru,Algeria,0.6666666666666666,0.2,2.7,2.0,1.9,2.5,0.3333333333333333,0.34545454545454546,0.1,0.0,0.1,0.1,0.5,0.599999999999909,-6.0,2
2022-05-12,New Zealand,Belgium,0.3333333333333333,0.6666666666666666,1.6,2.5,2.7,2.1,0.21153846153846154,0.5818181818181818,0.0,0.1,0.1,0.1,0.5,-427.9000000000001,-37.0,2
2022-05-13,Tunisia,Austria,0.26666666666666666,0.4666666666666667,1.6,1.8,2.3,1.6,0.3770491803278688,0.43636363636363634,0.0,0.2,0.1,0.1,0.5,-87.29999999999995,-6.0,0
2022-05-13,Argentina,Austria,0.6,0.4,2.1,1.5,1.2,1.5,0.5961538461538461,0.42857142857142855,0.3,0.2,0.1,0.1,0.5,289.0,22.0,0
2022-05-14,Tunisia,Qatar,0.4,0.4666666666666667,1.6,1.2,2.1,1.4,0.3870967741935484,0.38,0.0,0.3,0.1,0.1,0.5,-10.099999999999909,8.0,0
2022-05-15,Jamaica,Argentina,0.4,0.6,1.8,1.9,2.3,0.9,0.2542372881355932,0.6037735849056604,0.0,0.4,0.1,0.1,0.5,-479.20000000000005,-45.0,1
2022-05-16,Canada,Uruguay,0.26666666666666666,0.4666666666666667,2.2,2.3,2.4,2.0,0.28125,0.39344262295081966,0.1,0.2,0.1,0.1,0.5,-164.20000000000005,-15.0,0
2022-05-17,Denmark,Ecuador,0.6,0.26666666666666666,2.2,1.5,2.2,1.7,0.44680851063829785,0.4,0.1,0.0,0.1,0.1,0.5,94.39999999999986,6.0,0
2022-05-18,Iran,Curacao,0.2,0.2,1.6,1.6,2.0,2.3,0.3392857142857143,0.11864406779661017,0.1,0.0,0.1,0.1,0.5,201.70000000000005,19.0,1
2022-05-19,Curacao,Costa Rica,0.06666666666666667,0.5333333333333333,1.5,1.3,2.3,1.4,0.11666666666666667,0.21311475409836064,0.0,0.3,0.1,0.1,0.5,-97.20000000000005,-9.0,2
2022-05-20,Switzerland,Belgium,0.6,0.8,1.5,2.6,1.4,1.8,0.4411764705882353,0.5892857142857143,0.2,0.2,0.1,0.1,0.5,-141.10000000000014,-7.0,2
2022-05-21,France,Serbia,0.4666666666666667,0.4,2.0,1.6,1.4,2.2,0.5714285714285714,0.4166666666666667,0.2,0.0,0.1,0.1,0.6666666666666666,296.0999999999999,24.0,0
2022-05-22,Netherlands,Portugal,0.8666666666666667,0.6666666666666666,2.2,2.1,1.3,1.1,0.7096774193548387,0.6716417910447762,0.3,0.4,0.1,0.1,1.0,-41.5,-2.0,0
2022-05-22,Denmark,Brazil,0.8,0.4,2.5,2.2,2.3,1.5,0.4583333333333333,0.7377049180327869,0.1,0.2,0.1,0.1,0.0,-183.20000000000005,-13.0,1
2022-05-23,Curacao,Morocco,0.06666666666666667,0.5333333333333333,1.4,1.5,2.1,1.3,0.11475409836065574,0.30357142857142855,0.0,0.4,0.1,0.1,0.16666666666666666,-339.5,-33.0,2
2022-05-24,Algeria,Argentina,0.4,0.6,1.8,1.5,2.2,0.8,0.35714285714285715,0.5925925925925926,0.1,0.5,0.1,0.1,0.5,-376.29999999999995,-33.0,2
2022-05-25,Jordan,Austria,0.26666666666666666,0.3333333333333333,1.5,1.4,2.0,1.5,0.1864406779661017,0.42105263157894735,0.1,0.2,0.1,0.1,0.5,-212.5,-20.0,1
2022-05-26,Costa Rica,Scotland,0.6666666666666666,0.6,1.2,2.0,1.3,2.2,0.22580645161290322,0.21153846153846154,0.3,0.1,0.1,0.1,0.5,36.5,3.0,2
2022-05-27,Morocco,Portugal,0.6666666666666666,0.4666666666666667,1.6,1.9,1.3,1.1,0.3157894736842105,0.6617647058823529,0.4,0.4,0.1,0.1,0.0,-133.5,-9.0,1
2022-05-28,United States,Wales,0.6,0.26666666666666666,1.5,2.4,1.5,2.4,0.4406779661016949,0.3,0.3,0.0,0.1,0.1,0.5,126.60000000000014,14.0,1
2022-05-29,Japan,Ukraine,0.06666666666666667,0.3333333333333333,1.8,1.1,1.9,1.3,0.44642857142857145,0.3157894736842105,0.1,0.2,0.1,0.1,0.5,30.5,7.0,0
2022-05-30,Egypt,Jordan,0.4,0.3333333333333333,0.9,1.7,1.5,2.1,0.22448979591836735,0.18333333333333332,0.2,0.1,0.1,0.1,0.5,158.0,11.0,0
2022-05-31,New Zealand,Saudi Arabia,0.3333333333333333,0.4666666666666667,1.4,2.1,2.7,2.4,0.20754716981132076,0.23333333333333334,0.0,0.0,0.1,0.1,0.5,-102.59999999999991,-10.0,0
2022-05-31,England,Italy,0.4666666666666667,0.4666666666666667,2.6,1.9,1.3,1.7,0.6785714285714286,0.423728813559322,0.4,0.2,0.1,0.1,1.0,147.9000000000001,6.0,0
2022-06-01,Belgium,Wales,0.8,0.3333333333333333,2.4,2.1,1.6,2.2,0.5964912280701754,0.29577464788732394,0.3,0.1,0.1,0.1,0.25,267.3000000000002,23.0,0
2022-06-02,Brazil,Uzbekistan,0.4666666666666667,0.4,1.9,1.4,1.4,2.3,0.7258064516129032,0.3620689655172414,0.3,0.2,0.1,0.1,0.5,478.0,41.0,0
2022-06-03,Brazil,Ecuador,0.6666666666666666,0.06666666666666667,1.8,1.7,1.3,1.9,0.7301587301587301,0.39215686274509803,0.4,0.0,0.1,0.1,1.0,277.5999999999999,19.0,0
2022-06-04,Mexico,Chile,0.6666666666666666,0.13333333333333333,1.3,1.9,0.8,2.2,0.4074074074074074,0.26785714285714285,0.4,0.2,0.1,0.1,0.5,190.4000000000001,20.0,0
2022-06-05,Nigeria,South Korea,0.2,0.26666666666666666,2.2,1.8,2.6,1.5,0.31343283582089554,0.3508771929824561,0.0,0.1,0.1,0.1,0.5,-78.20000000000005,-13.0,0
2022-06-06,Tunisia,Qatar,0.6,0.4666666666666667,1.5,1.3,2.0,1.6,0.3968253968253968,0.37254901960784315,0.0,0.2,0.1,0.1,1.0,-10.099999999999909,8.0,0
2022-06-07,Algeria,Netherlands,0.2,0.8666666666666667,1.6,2.0,2.1,1.3,0.3508771929824561,0.7142857142857143,0.1,0.3,0.1,0.1,0.5,-304.79999999999995,-27.0,2
2022-06-08,Egypt,Turkey,0.6,0.8666666666666667,1.0,1.9,1.2,2.0,0.24,0.25,0.3,0.2,0.1,0.1,0.5,57.09999999999991,10.0,1
2022-06-09,Panama,Brazil,0.5333333333333333,0.6666666666666666,2.0,2.0,1.8,1.2,0.26666666666666666,0.734375,0.2,0.5,0.1,0.1,0.5,-389.29999999999995,-33.0,2
2022-06-10,Ecuador,France,0.06666666666666667,0.4666666666666667,1.5,2.4,2.1,1.7,0.38461538461538464,0.578125,0.0,0.2,0.1,0.1,0.5,-281.5999999999999,-20.0,1
2022-06-10,Germany,Denmark,1.0,0.6666666666666666,2.5,2.3,1.5,2.2,0.5833333333333334,0.4489795918367347,0.2,0.2,0.1,0.1,0.5,28.800000000000182,7.0,0
2022-06-11,Tunisia,Turkey,0.8,0.8666666666666667,1.4,2.0,1.9,2.0,0.40625,0.24489795918367346,0.1,0.2,0.1,0.1,0.8333333333333334,24.299999999999955,13.0,2
2022-06-12,Jordan,Scotland,0.3333333333333333,0.7333333333333333,1.5,1.9,2.2,1.9,0.18032786885245902,0.22641509433962265,0.1,0.2,0.1,0.1,0.25,-59.200000000000045,-2.0,2
2022-06-13,Croatia,France,0.6,0.4666666666666667,1.7,2.1,1.4,1.5,0.5777777777777777,0.5692307692307692,0.2,0.3,0.1,0.1,0.25,-167.89999999999986,-9.0,2
2022-06-14,Qatar,Chile,0.26666666666666666,0.13333333333333333,1.1,1.8,1.6,2.4,0.36538461538461536,0.2631578947368421,0.2,0.1,0.1,0.1,0.5,23.0,2.0,2
2022-06-15,Chile,Saudi Arabia,0.3333333333333333,0.26666666666666666,1.4,1.6,1.9,2.0,0.27586206896551724,0.22950819672131148,0.2,0.0,0.1,0.1,0.5,-2.0,-4.0,0
2022-06-16,South Korea,Australia,0.26666666666666666,0.5333333333333333,1.9,1.9,1.7,1.6,0.3448275862068966,0.2807017543859649,0.1,0.2,0.1,0.1,0.25,40.600000000000136,10.0,1
2022-06-17,South Korea,Portugal,0.13333333333333333,0.3333333333333333,1.5,1.6,1.7,0.9,0.3389830508474576,0.6521739130434783,0.1,0.4,0.1,0.1,0.5,-256.0999999999999,-15.0,0
2022-06-18,Italy,Cape Verde,0.4666666666666667,0.13333333333333333,1.7,1.0,2.0,1.6,0.4166666666666667,0.19607843137254902,0.2,0.2,0.1,0.1,0.5,365.20000000000005,38.0,1
2022-06-19,Saudi Arabia,Croatia,0.26666666666666666,0.4,1.5,1.5,1.9,1.3,0.22580645161290322,0.5652173913043478,0.0,0.2,0.1,0.1,0.25,-219.80000000000018,-24.0,1
2022-06-19,United States,Brazil,0.4666666666666667,0.6666666666666666,1.4,1.8,1.5,0.9,0.43333333333333335,0.7384615384615385,0.3,0.6,0.1,0.1,0.5,-199.0999999999999,-14.0,2
2022-06-20,Japan,Algeria,0.26666666666666666,0.2,2.0,1.7,2.1,2.3,0.45614035087719296,0.3448275862068966,0.1,0.1,0.1,0.1,0.5,125.40000000000009,16.0,0
2022-06-21,Canada,Italy,0.4666666666666667,0.3333333333333333,2.3,1.6,2.3,2.1,0.2923076923076923,0.4098360655737705,0.1,0.1,0.1,0.1,0.5,-193.70000000000005,-17.0,2
2022-06-22,Spain,Denmark,0.8666666666666667,0.4666666666666667,2.1,2.3,1.1,2.2,0.625,0.44,0.3,0.2,0.1,0.1,0.5,182.20000000000005,10.0,0
2022-06-23,Scotland,Denmark,0.7333333333333333,0.4666666666666667,2.0,2.2,1.8,2.4,0.24074074074074073,0.43137254901960786,0.2,0.1,0.1,0.1,0.5,-255.5999999999999,-25.0,2
2022-06-24,Uruguay,Jordan,0.26666666666666666,0.26666666666666666,2.3,1.1,2.0,2.1,0.3870967741935484,0.1774193548387097,0.2,0.1,0.1,0.1,0.5,321.70000000000005,31.0,0
2022-06-25,Serbia,Peru,0.2,0.4666666666666667,1.8,2.1,2.6,1.6,0.40816326530612246,0.328125,0.0,0.1,0.1,0.1,0.5,80.10000000000014,14.0,1
